Name,Gender,Meaning
Beliah,Both,(Czech) white.
Belica,Female,(Spanish) dedicated to God.
Belicia,Female,(Spanish) dedicated to God.
Beliciah,Female,(Spanish) dedicated to God.
Belicya,Female,(Spanish) dedicated to God.
Belicyah,Female,(Spanish) dedicated to God.
Belidan,Male,"(French, English) pretty valley."
Belie,Male,(Welsh) white.
Belina,Both,(Greek) arrow.
Belinah,Female,(Spanish) beautiful.
Belinda,Female,(Spanish) beautiful.
Belindah,Female,(Spanish) beautiful.
Belinde,Female,(Spanish) beautiful.
Belindra,Female,(Spanish) beautiful.
Belino,Male,(Latin) man of war.
Belisa,Female,(Latin) the most slender.
Belisaria,Female,(Greek) right-handed archer; she who shoots arrows skillfully.
Belisario,Male,(Greek) he who shoots arrows skillfully.
Belita,Female,(French) beautiful.
Bell,Male,(French) handsome.
Bella,Female,(Latin)
Bellah,Female,(Latin) Bella
Bellal,Male,"(Czech, Hungarian) a form of Bela."
Bellamey,Male,(French) beautiful friend.
Bellamie,Male,(French) beautiful friend.
Bellamy,Male,(French) beautiful friend.
Bellanca,Female,(Italian) a form of Bianca.
Bellancah,Female,(Italian) a form of Bianca.
Bellancka,Female,(Italian) a form of Bianca.
Bellanckah,Female,(Italian) a form of Bianca.
Bellanka,Female,(Italian) a form of Bianca.
Bellankah,Female,(Italian) a form of Bianca.
Bellau,Female,(Latin) Bella
Belldan,Male,"(French, English) pretty valley."
Bellden,Male,"(French, English) pretty valley."
Belldin,Male,"(French, English) pretty valley."
Belldon,Male,"(French, English) pretty valley."
Belldyn,Male,"(French, English) pretty valley."
Belle,Female,(French) beautiful.
Belli,Female,(French) beautiful.
Bellina,Female,(French) beautiful.
Bellinda,Female,(Spanish) beautiful.
Bellindah,Female,(Spanish) beautiful.
Bellinde,Female,(Spanish) beautiful.
Bello,Male,(African) helper or promoter of Islam.
Bellynda,Female,(Spanish) beautiful.
Bellyndah,Female,(Spanish) beautiful.
Bellynde,Female,(Spanish) beautiful.
Belmiro,Male,(Portuguese) good-looking; attractive.
Belmirow,Male,(Portuguese) good-looking; attractive.
Belmyro,Male,(Portuguese) good-looking; attractive.
Belmyrow,Male,(Portuguese) good-looking; attractive.
Belshazar,,
Belshazzar,,
Beltane,Male,(French) classic name.
Beltran,,
Beltrano,,
Belva,Female,(Latin) beautiful view.
Belvedear,Male,(Italian) beautiful.
Belveder,Male,(Italian) beautiful.
Belvedere,Male,(Italian) beautiful.
Belvia,Female,(Latin) beautiful view.
Belviah,Female,(Latin) beautiful view.
Belvidere,Male,(Italian) beautiful.
Belvya,Female,(Latin) beautiful view.
Belvyah,Female,(Latin) beautiful view.
Belvydear,Male,(Italian) beautiful.
Belvydere,Male,(Italian) beautiful.
Bely,Male,(Welsh) white.
Belynda,Female,(Spanish) beautiful.
Belysia,Female,(Spanish) dedicated to God.
Belysiah,Female,(Spanish) dedicated to God.
Belysya,Female,(Spanish) dedicated to God.
Belysyah,Female,(Spanish) dedicated to God.
Bem,Male,(Tiv) peace.
Beman,Male,(English) beekeeper.
Bemjiman,Male,(Hebrew) a form of Benjamin.
Ben,Male,(Hebrew) a short form of Benjamin.
Bena,Female,(Native American) pheasant.
Benah,Female,(Native American) pheasant.
Benardo,Male,(Spanish) a form of Bernard.
Benate,Female,(Basque) a form of Bernadette.
Benci,Male,(Latin) blessed.
Bendek,Male,"(German, Slavic) a form of Benedict."
Bendetto,Male,(Italian) a form of Benedict.
Bendic,Male,"(German, Slavic) a form of Benedict."
Bendick,Male,"(German, Slavic) a form of Benedict."
Bendict,Male,(Latin) blessed.
Bendik,Male,"(German, Slavic) a form of Benedict."
Bendino,Male,(Italian) a form of Benedict.
Bendite,Female,(Latin) blessed.
Bendix,Male,(Latin) blessed.
Bendrick,Male,(Latin) blessed.
Bene,Male,(Hebrew) familiar forms of Benjamin.
Benea,Female,(Native American) pheasant.
Benecia,Female,(Latin) a short form of Benedicta.
Beneciah,Female,(Latin) a short form of Benedicta.
Benecya,Female,(Latin) a short form of Benedicta.
Benecyah,Female,(Latin) a short form of Benedicta.
Benedek,Male,"(German, Slavic) a form of Benedict."
Benedetta,Female,(Latin) blessed.
Benedettah,Female,(Latin) blessed.
Benedette,Female,(Latin) a form of Benedicta.
Benedetto,Male,(Italian) a form of Benedict.
Benedic,Male,"(German, Slavic) a form of Benedict."
Benedick,Male,"(German, Slavic) a form of Benedict."
Benedict,Male,(Latin) blessed.
Benedicta,Female,(Latin) blessed.
Benedictas,Male,(Latin) blessed.
Benedicte,Female,(Latin) a form of Benedicta.
Benedictina,Female,(Latin) blessed.
Benedictine,Female,(Latin) a form of Benedicta.
Benedicto,Both,(Latin) a form of Benedicta.
Benedictus,Male,(Latin) blessed.
Benedik,Male,"(German, Slavic) a form of Benedict."
Benedikt,Male,"(German, Slavic) a form of Benedict."
Benedikta,Female,(Latin) blessed.
Benediktas,Male,(Latin) blessed.
Benedit,Male,(Latin) blessed.
Benedita,Female,(Portuguese) a form of Benedicta.
Benedito,Male,(Latin) a form of Benedict.
Benedix,Male,"(German, Slavic) a form of Benedict."
Benedo,Male,(Italian) a form of Benedict.
Benedyc,Male,"(German, Slavic) a form of Benedict."
Benedyck,Male,"(German, Slavic) a form of Benedict."
Benedyct,Male,(Latin) blessed.
Benedycta,Female,(Latin) blessed.
Benedykta,Female,(Latin) blessed.
Benee,Male,(Hebrew) familiar forms of Benjamin.
Beneisha,Female,(Latin) a short form of Benedicta.
Benejamen,Male,(Hebrew) a form of Benjamin.
Benejaminas,Male,(Hebrew) Benjamin
Benek,Male,(German) brave as a bear.
Benet,Both,(Latin) little blessed one.
Beneta,Female,(Spanish) a form of Benedicta.
Benett,Both,(Latin) little blessed one.
Benetta,Female,(Spanish) a form of Benedicta.
Benette,Both,(Latin) little blessed one.
Benevento,Male,(Latin) welcome.
Beney,Male,(Hebrew) familiar forms of Benjamin.
Beneyam,Male,(Ethiopian) a form of Benjamin.
Beng,Male,(Scandinavian) a form of Benedict.
Bengaman,Male,(Hebrew) a form of Benjamin.
Bengamen,Male,(Hebrew) a form of Benjamin.
Bengamin,Male,(Hebrew) Benjamin
Bengamon,Male,(Hebrew) Benjamin
Bengamyn,Male,(Hebrew) Benjamin
Bengee,Male,(Hebrew) a familiar form of Benjamin.
Bengey,Male,(Hebrew) a familiar form of Benjamin.
Bengi,Male,(Hebrew) a familiar form of Benjamin.
Bengie,Male,(Hebrew) a familiar form of Benjamin.
Bengt,Male,(Scandinavian) a form of Benedict.
Bengta,Female,(Latin) blessed.
Bengy,Male,(Hebrew) a familiar form of Benjamin.
Beni,Male,(Hebrew) familiar forms of Benjamin.
Beniam,Male,(Ethiopian) a form of Benjamin.
Beniamin,Male,(Ethiopian) a form of Benjamin.
Beniamino,Male,(Ethiopian) a form of Benjamin.
Benicia,Female,(Latin) a short form of Benedicta.
Benicio,Both,(Spanish) benevolent one.
Benie,Male,(Hebrew) familiar forms of Benjamin.
Benigna,Female,(Spanish) kind.
Benigno,Male,(Latin) the prodigal son; he who does good deeds.
Benilda,Female,(German) she who fights with bears.
Benilde,Female,(Spanish) a form of Benilda.
Benildo,Male,(Teutonic) fights against bears.
Benincasa,Male,(Arabic) child of Qasim.
Benino,Male,(Italian) a form of Benedict.
Benio,Male,(Hebrew) a short form of Benjamin.
Benish,Female,(Latin) a short form of Benedicta.
Benisha,Female,(Latin) a short form of Benedicta.
Benishia,Female,(Latin) a short form of Benedicta.
Benit,Both,(Latin) little blessed one.
Benita,Female,(Spanish) a form of Benedicta.
Benite,Female,(Spanish) a form of Benedicta.
Benito,Male,(Italian) a form of Benedict.
Benitt,Both,(Latin) little blessed one.
Benitta,Female,(Spanish) a form of Benedicta.
Benja,Male,(Hebrew) Benjamin
Benjahmin,Male,(Hebrew) Benjamin
Benjaim,Male,(Hebrew) Benjamin
Benjam,Male,(Hebrew) Benjamin
Benjamain,Male,(Hebrew) Benjamin
Benjaman,Male,(Hebrew) a form of Benjamin.
Benjamen,Male,(Hebrew) a form of Benjamin.
Benjamin,Male,(Hebrew)
Benjamina,Female,(Spanish) a form of Benjamin (see Boys’ Names).
Benjamine,Male,(Hebrew) Benjamin
Benjaminn,Male,(Hebrew) Benjamin
Benjamino,Male,(Hebrew) Benjamin
Benjamon,Male,(Hebrew) Benjamin
Benjamyn,Male,(Hebrew) Benjamin
Benjamynn,Male,(Hebrew) Benjamin
Benjee,Male,(Hebrew) a familiar form of Benjamin.
Benjemin,Male,(Hebrew) Benjamin
Benjermain,Male,(Hebrew) Benjamin
Benjermen,Male,(Hebrew) a form of Benjamin.
Benjermin,Male,(Hebrew) Benjamin
Benjey,Male,(Hebrew) a familiar form of Benjamin.
Benji,Male,(Hebrew) a familiar form of Benjamin.
Benjie,Male,(Hebrew) a familiar form of Benjamin.
Benjiman,Male,(Hebrew) a form of Benjamin.
Benjimen,Male,(Hebrew) a form of Benjamin.
Benjimin,Male,(Hebrew) a form of Benjamin.
Benjimon,Male,(Hebrew) a form of Benjamin.
Benjiro,Male,(Japanese) enjoys peace.
Benjjmen,Male,(Hebrew) a form of Benjamin.
Benjmain,Male,(Hebrew) a form of Benjamin.
Benjy,Male,(Hebrew) a familiar form of Benjamin.
Benkamin,Male,(Hebrew) Benjamin
Benke,Male,(Scandinavian) a form of Benedict.
Benn,Male,(Hebrew) a short form of Benjamin.
Benna,Female,(Native American) pheasant.
Bennah,Female,(Native American) pheasant.
Benne,Male,(Hebrew) familiar forms of Benjamin.
Bennee,Male,(Hebrew) familiar forms of Benjamin.
Bennet,Both,(Latin) little blessed one.
Bennete,Both,(Latin) little blessed one.
Bennetta,Both,(Latin) little blessed one.
Bennette,Both,(Latin) little blessed one.
Benney,Male,(Hebrew) familiar forms of Benjamin.
Benni,Male,(Hebrew) familiar forms of Benjamin.
Bennicia,Female,(Latin) a short form of Benedicta.
Benniciah,Female,(Latin) a short form of Benedicta.
Bennicie,Female,(Latin) a short form of Benedicta.
Bennicya,Female,(Latin) a short form of Benedicta.
Bennie,Male,(Hebrew) familiar forms of Benjamin.
Bennita,Female,(Spanish) a form of Benedicta.
Bennito,Male,(Italian) a form of Benedict.
Bennjaman,Male,(Hebrew) a form of Benjamin.
Bennjamen,Male,(Hebrew) a form of Benjamin.
Bennjamin,Male,(Hebrew) Benjamin
Bennjamon,Male,(Hebrew) Benjamin
Bennjamyn,Male,(Hebrew) Benjamin
Bennjee,Male,(Hebrew) a familiar form of Benjamin.
Bennjey,Male,(Hebrew) a familiar form of Benjamin.
Bennji,Male,(Hebrew) a familiar form of Benjamin.
Bennjie,Male,(Hebrew) a familiar form of Benjamin.
Benno,Male,(Italian) a form of Benedict.
Bennsan,Male,(Hebrew) son of Ben.
Bennsen,Male,(Hebrew) son of Ben.
Bennsin,Male,(Hebrew) son of Ben.
Bennson,Male,(Hebrew) son of Ben.
Bennsyn,Male,(Hebrew) son of Ben.
Bennu,Female,(Egyptian) eagle.
Benny,Male,(Hebrew) familiar forms of Benjamin.
Bennycia,Female,(Latin) a short form of Benedicta.
Bennyciah,Female,(Latin) a short form of Benedicta.
Bennycya,Female,(Latin) a short form of Benedicta.
Bennycyah,Female,(Latin) a short form of Benedicta.
Beno,Male,(Hebrew) son.
Benoit,Male,(French) a form of Benedict.
Benoitt,Male,(French) a form of Benedict.
Benonee,Male,(Hebrew) son of my sorrow.
Benoney,Male,(Hebrew) son of my sorrow.
Benoni,Male,(Hebrew) son of my sorrow.
Benonie,Male,(Hebrew) son of my sorrow.
Benony,Male,(Hebrew) son of my sorrow.
Benott,Male,(French) a form of Benedict.
Benoyt,Male,(French) a form of Benedict.
Benoytt,Male,(French) a form of Benedict.
Bensan,Male,(Hebrew) son of Ben.
Bensen,Male,(Hebrew) son of Ben.
Bensin,Male,(Hebrew) son of Ben.
Benson,Male,(Hebrew) son of Ben.
Benssen,Male,(Hebrew) son of Ben.
Bensson,Male,(Hebrew) son of Ben.
Bensyn,Male,(Hebrew) son of Ben.
Bent,Male,(Scandinavian) a form of Benedict.
Bente,Female,(Latin) blessed.
Bentivolio,Male,(Latin) I love you; I desire you.
Bentlea,Male,(English) moor; coarse grass meadow.
Bentlee,Male,(English) moor; coarse grass meadow.
Bentleigh,Male,(English) moor; coarse grass meadow.
Bentley,Male,(English) moor; coarse grass meadow.
Bentli,Male,(English) moor; coarse grass meadow.
Bentlie,Male,(English) moor; coarse grass meadow.
Bently,Male,(English) moor; coarse grass meadow.
Bento,Male,(Latin) well-named.
Benton,Male,(English) Ben’s town; town on the moors.
Beny,Male,(Hebrew) familiar forms of Benjamin.
Benyamin,Male,(Hebrew) Benjamin
Benyamino,Male,(Hebrew) Benjamin
Benyt,Both,(Latin) little blessed one.
Benyta,Female,(Spanish) a form of Benedicta.
Benytah,Female,(Spanish) a form of Benedicta.
Benyte,Female,(Spanish) a form of Benedicta.
Benytt,Both,(Latin) little blessed one.
Benzee,Male,(Hebrew) a familiar form of Ben Zion.
Benzey,Male,(Hebrew) a familiar form of Ben Zion.
Benzi,Male,(Hebrew) a familiar form of Ben Zion.
Benzie,Male,(Hebrew) a familiar form of Ben Zion.
Benzy,Male,(Hebrew) a familiar form of Ben Zion.
Beonca,Female,(Italian) a form of Bianca.
Bepe,Male,(Italian) a form of Joseph.
Beppe,Male,(Italian) a form of Joseph.
Beppy,Male,(Italian) a form of Joseph.
Ber,Male,(English) boundary.
Bera,Female,(French) a form of Bernadine.
Beraco,Male,(Celtic) bear.
Beradette,Female,(French) a form of Bernadine.
Beral,Female,(Greek) sea green jewel.
Berardo,Male,(Germanic) a form of Bernard.
Berbanc,Male,(English) from the castle on a slope.
Berbanck,Male,(English) from the castle on a slope.
Berbank,Male,(English) from the castle on a slope.
Berc,Male,(Turkish) solid; rugged.
Bercario,Male,(German) prince of the army.
Berch,Male,(English) white; shining; birch tree.
Berche,Male,(English) white; shining; birch tree.
Berck,Male,(Turkish) solid; rugged.
Berdan,Male,(English) birch valley.
Berden,Male,(English) birch valley.
Berdet,Male,(French) small shield.
Berdett,Male,(French) small shield.
Berdette,Male,(French) small shield.
Berdin,Male,(English) birch valley.
Berdina,Female,(German) glorious; inner light.
Berdinah,Female,(German) glorious; inner light.
Berdine,Female,(German) glorious; inner light.
Berdj,Male,(German) mountain.
Berdon,Male,(English) birch valley.
Berdry,Male,(Russian) a form of Hubert.
Berdy,Male,(Russian) a form of Hubert.
Berdyn,Both,(German) glorious; inner light.
Berdyna,Female,(German) glorious; inner light.
Berdynah,Female,(German) glorious; inner light.
Berdyne,Female,(German) glorious; inner light.
Beredei,Male,(Russian) a form of Hubert.
Beredej,Male,(Russian) a form of Hubert.
Beredy,Male,(Russian) a form of Hubert.
Beree,Both,(English) berry.
Beregiso,Male,(Germanic) blade of the bear.
Berend,Male,(German) brave as a bear.
Berengaria,Female,(German) strong as a bear.
Berengario,Male,(Germanic) blade of the warrior.
Berenger,Male,(French) courageous as a bear.
Berengir,Male,(French) courageous as a bear.
Berenguer,Male,(Teutonic) a form of Berenger.
Berenice,Female,(Greek) forms of Bernice.
Berenike,Female,(Greek) bringer of victory.
Berenise,Female,(Greek) forms of Bernice.
Berenisse,Female,(Greek) forms of Bernice.
Bereniz,Female,(Greek) forms of Bernice.
Berenize,Female,(Greek) forms of Bernice.
Beret,Female,(German) glorious.
Bereta,Female,(German) glorious.
Berete,Female,(German) glorious.
Berett,Female,(German) glorious.
Beretta,Female,(German) glorious.
Berette,Female,(German) glorious.
Berey,Both,(English) berry.
Berford,Male,(English) birch ford.
Berforde,Male,(English) birch ford.
Berg,Male,(German) mountain.
Bergan,Male,"(German, Scandinavian) hill dweller."
Berge,Male,(German) mountain.
Bergen,Male,"(German, Scandinavian) hill dweller."
Berger,Male,(French) shepherd.
Bergess,Male,(English) town dweller; shopkeeper.
Berget,Female,(Irish) a form of Bridget.
Bergeta,Female,(Swedish) a form of Bridget.
Bergette,Female,(Irish) a form of Bridget.
Berggren,Male,(Scandinavian) mountain stream.
Bergh,Male,(German) mountain.
Bergin,Male,"(German, Scandinavian) hill dweller."
Bergit,Female,(Irish) a form of Bridget.
Bergon,Male,"(German, Scandinavian) hill dweller."
Bergren,Male,(Scandinavian) mountain stream.
Bergrin,Male,(Scandinavian) mountain stream.
Bergyn,Male,"(German, Scandinavian) hill dweller."
Berhanu,Male,(Ethiopian) your light.
Beri,Both,(English) berry.
Berian,Male,(Ukrainian) lives near weeds.
Beriane,Male,(Ukrainian) lives near weeds.
Beric,Male,(English) grain farm.
Berie,Both,(English) berry.
Beril,Female,(Greek) sea green jewel.
Berila,Female,(Greek) sea green jewel.
Berile,Female,(Greek) sea green jewel.
Berill,Female,(Greek) sea green jewel.
Berille,Female,(Greek) sea green jewel.
Berit,Female,(German) glorious.
Berje,Male,(German) mountain.
Berk,Male,(Turkish) solid; rugged.
Berke,Male,(Turkish) solid; rugged.
Berkee,Male,(English) island with birch trees.
Berkelea,Male,(English) a form of Barclay.
Berkelee,Male,(English) a form of Barclay.
Berkeleigh,Male,(English) a form of Barclay.
Berkeley,Male,(English) a form of Barclay.
Berkeli,Male,(English) a form of Barclay.
Berkelie,Male,(English) a form of Barclay.
Berkely,Male,(English) a form of Barclay.
Berket,Male,(English) birch-tree coast.
Berkett,Male,(English) birch-tree coast.
Berkette,Male,(English) birch-tree coast.
Berkey,Male,(English) island with birch trees.
Berki,Male,(English) island with birch trees.
Berkie,Male,(English) a form of Barclay.
Berklea,Male,(English) a form of Barclay.
Berklee,Male,(English) a form of Barclay.
Berkleigh,Male,(English) a form of Barclay.
Berkley,Both,"(Scottish, English) birch-tree meadow."
Berkli,Male,(English) a form of Barclay.
Berklie,Male,(English) a form of Barclay.
Berkly,Both,"(Scottish, English) birch-tree meadow."
Berky,Male,(English) a form of Barclay.
Berl,Male,(German) a form of Burl.
Berla,Female,(English) a combination of Bertha + Lynn.
Berle,Male,(German) a form of Burl.
Berlea,Male,(German) a form of Burl.
Berlee,Male,(German) a form of Burl.
Berleigh,Male,(English) meadow with the cow barn.
Berley,Male,(English) meadow with the cow barn.
Berli,Male,(German) a form of Burl.
Berlie,Male,(German) a form of Burl.
Berlin,Both,(English) a combination of Bertha + Lynn.
Berlinda,Female,(English) a combination of Bertha + Lynn.
Berline,Female,(English) a combination of Bertha + Lynn.
Berling,Female,(English) a combination of Bertha + Lynn.
Berly,Male,(English) meadow with the cow barn.
Berlyn,Male,(German) boundary line.
Berlyne,Female,(English) a combination of Bertha + Lynn.
Berlynn,Female,(English) a combination of Bertha + Lynn.
Berlynne,Female,(English) a combination of Bertha + Lynn.
Bermo,Male,"(Greek) from Thesalia, a region in Greece."
Bermudo,Male,(German) valiant bear; warrior.
Bern,Male,(German) a short form of Bernard.
Berna,Female,(French) a form of Bernadine.
Bernabe,Male,(French) a form of Barnabas.
Bernabee,,
Bernabela,Female,(Hebrew) child of prophecy.
Bernabella,Female,(Hebrew) child of prophecy.
Bernabey,,
Bernabi,,
Bernabie,,
Bernaby,,
Bernad,Male,(German) brave as a bear.
Bernadas,Male,(German) brave as a bear.
Bernadeen,Female,"(English, German) brave as a bear."
Bernadeena,Female,"(English, German) brave as a bear."
Bernadeenah,Female,"(English, German) brave as a bear."
Bernadeene,Female,"(English, German) brave as a bear."
